order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
CA-2016-149762,2016-12-03,RD-19720,Consumer,Furniture,Tables,"268.704,00",3,"1.927.173,00"
CA-2016-149762,2016-12-03,RD-19720,Consumer,Office Supplies,Art,21.92,8,"2.660.549,00"
CA-2016-149762,2016-12-03,RD-19720,Consumer,Office Supplies,Storage,48.72,3,"7.308,00"
CA-2016-149762,2016-12-03,RD-19720,Consumer,Furniture,Bookcases,"205.666,00",2,"-12.098,00"
CA-2016-167605,2016-04-28,RB-19570,Consumer,Furniture,Furnishings,"30.344,00",2,"-318.612,00"
US-2017-105697,2017-08-25,JE-15715,Consumer,Office Supplies,Storage,"25.696,00",2,"2.692.570,00"
CA-2017-165323,2017-06-17,SR-20740,Home Office,Technology,Machines,"549.447,00",5,"1.668.205,00"
CA-2017-165323,2017-06-17,SR-20740,Home Office,Technology,Accessories,101.34,3,"-302.206,00"
CA-2015-110891,2015-11-20,PO-19195,Home Office,Furniture,Chairs,"344.372,00",4,"-934.724,00"
CA-2017-100783,2017-09-04,JK-16120,Home Office,Office Supplies,Art,"30.384,00",1,"3.798,00"
CA-2015-152513,2015-07-04,JP-16135,Home Office,Office Supplies,Binders,"22.848,00",2,"860.695,00"
CA-2017-139822,2017-09-15,Dp-13240,Home Office,Office Supplies,Storage,38.62,2,"2.277.928,00"
CA-2017-139822,2017-09-15,Dp-13240,Home Office,Technology,Accessories,59.98,2,"2.215.106,00"
CA-2017-107713,2017-03-13,JB-16000,Consumer,Office Supplies,Binders,174.3,3,"81.921,00"
CA-2017-134096,2017-09-24,PP-18955,Home Office,Technology,Phones,383.96,5,"38.396,00"
CA-2017-134096,2017-09-24,PP-18955,Home Office,Office Supplies,Binders,15.57,3,"-11.418,00"
CA-2016-125843,2016-08-13,RF-19840,Consumer,Office Supplies,Binders,22.32,4,"1.912.685,00"
CA-2016-125843,2016-08-13,RF-19840,Consumer,Office Supplies,Labels,103.6,7,51.8
CA-2017-120404,2017-11-20,KH-16330,Corporate,Technology,Accessories,2.97,3,"535.083,00"
CA-2017-120404,2017-11-20,KH-16330,Corporate,Technology,Phones,569.99,1,"170.997,00"
CA-2017-120404,2017-11-20,KH-16330,Corporate,Furniture,Furnishings,50.97,3,"-56.002,00"
CA-2017-167549,2017-07-25,EM-14200,Home Office,Furniture,Tables,"298.116,00",6,"-42.588,00"
CA-2016-120082,2016-03-25,DK-12835,Corporate,Office Supplies,Art,59.52,3,"17.856,00"
US-2016-168095,2016-07-15,MC-17425,Corporate,Furniture,Chairs,230.28,3,"23.028,00"
US-2016-168095,2016-07-15,MC-17425,Corporate,Office Supplies,Paper,105.52,5,"34.294,00"
CA-2017-166093,2017-08-17,RW-19540,Corporate,Office Supplies,Envelopes,23.36,2,11.68
CA-2017-166093,2017-08-17,RW-19540,Corporate,Technology,Phones,"71.976,00",3,"8.997,00"
CA-2017-166093,2017-08-17,RW-19540,Corporate,Office Supplies,Paper,8.56,2,"3.852,00"
CA-2017-166093,2017-08-17,RW-19540,Corporate,Office Supplies,Binders,13.92,3,"4.872,00"
CA-2017-166093,2017-08-17,RW-19540,Corporate,Office Supplies,Appliances,2518.29,9,"6.547.554,00"
CA-2017-166093,2017-08-17,RW-19540,Corporate,Office Supplies,Storage,540.57,3,"1.405.482,00"
CA-2017-166093,2017-08-17,RW-19540,Corporate,Office Supplies,Binders,"221.056,00",8,"773.696,00"
CA-2016-146325,2016-12-14,DS-13180,Corporate,Furniture,Chairs,"81.424,00",2,"-91.602,00"
CA-2016-146325,2016-12-14,DS-13180,Corporate,Office Supplies,Storage,134.8,10,"35.048,00"
CA-2017-134194,2017-12-25,GA-14725,Consumer,Office Supplies,Binders,"39.582,00",9,"-59.373,00"
CA-2017-134194,2017-12-25,GA-14725,Consumer,Office Supplies,Supplies,"44.688,00",7,"-593.762,00"
CA-2017-134194,2017-12-25,GA-14725,Consumer,Office Supplies,Art,"31.744,00",2,"696.915,00"
CA-2017-134194,2017-12-25,GA-14725,Consumer,Office Supplies,Binders,40.98,5,"-65.568,00"
CA-2017-134194,2017-12-25,GA-14725,Consumer,Office Supplies,Binders,"3.168,00",3,"-50.688,00"
CA-2014-131009,2014-03-01,SC-20380,Consumer,Office Supplies,Fasteners,18.84,5,"-35.325,00"
CA-2014-131009,2014-03-01,SC-20380,Consumer,Furniture,Chairs,362.25,6,"0,00"
CA-2014-131009,2014-03-01,SC-20380,Consumer,Furniture,Furnishings,"63.552,00",6,"-349.536,00"
CA-2014-131009,2014-03-01,SC-20380,Consumer,Office Supplies,Storage,"129.552,00",3,"-226.716,00"
CA-2015-145814,2015-11-19,KD-16345,Consumer,Office Supplies,Binders,"5.984,00",2,"2.244,00"
CA-2015-145814,2015-11-19,KD-16345,Consumer,Technology,Phones,861.76,4,"2.499.104,00"
CA-2014-138359,2014-04-01,KH-16330,Corporate,Office Supplies,Storage,66.96,4,"1.783.877,00"
CA-2014-138359,2014-04-01,KH-16330,Corporate,Office Supplies,Binders,6.24,2,"-483.519,00"
CA-2017-131807,2017-10-05,GG-14650,Corporate,Furniture,Chairs,"435.168,00",4,"-598.356,00"
CA-2017-131807,2017-10-05,GG-14650,Corporate,Office Supplies,Fasteners,"44.088,00",5,"6.854,00"
CA-2017-131807,2017-10-05,GG-14650,Corporate,Office Supplies,Appliances,"44.058,00",4,"4.108,00"
CA-2017-131807,2017-10-05,GG-14650,Corporate,Furniture,Furnishings,72.9,5,"26.973,00"
CA-2017-131807,2017-10-05,GG-14650,Corporate,Furniture,Tables,"206.352,00",3,"-113.833,00"
CA-2017-131807,2017-10-05,GG-14650,Corporate,Technology,Phones,"7.992,00",1,"1.852.909,00"
CA-2017-104864,2017-11-18,JS-15685,Corporate,Office Supplies,Storage,81.36,5,"-19.323,00"
CA-2017-104864,2017-11-18,JS-15685,Corporate,Office Supplies,Binders,"20.232,00",8,"-161.856,00"
CA-2017-104864,2017-11-18,JS-15685,Corporate,Office Supplies,Appliances,"389.056,00",4,"48.632,00"
CA-2017-104864,2017-11-18,JS-15685,Corporate,Office Supplies,Paper,"20.736,00",4,"247.088,00"
CA-2017-104864,2017-11-18,JS-15685,Corporate,Office Supplies,Paper,"41.472,00",8,"145.152,00"
CA-2015-138219,2015-03-23,BP-11095,Corporate,Office Supplies,Paper,33.36,4,16.68
CA-2016-157707,2016-10-10,CC-12610,Corporate,Furniture,Bookcases,"90.882,00",3,"-1.908.522,00"
CA-2016-157707,2016-10-10,CC-12610,Corporate,Technology,Phones,"15.992,00",1,"-29.985,00"
CA-2016-157707,2016-10-10,CC-12610,Corporate,Furniture,Chairs,"120.784,00",1,"135.882,00"
US-2015-126753,2015-08-16,SP-20860,Corporate,Technology,Phones,"519.792,00",4,"-1.126.216,00"
US-2015-126753,2015-08-16,SP-20860,Corporate,Technology,Accessories,"31.176,00",3,"-54.558,00"
US-2015-126753,2015-08-16,SP-20860,Corporate,Office Supplies,Paper,"10.368,00",2,"1.602.746,00"
US-2015-126753,2015-08-16,SP-20860,Corporate,Office Supplies,Binders,"2.724,00",2,"-19.068,00"
US-2015-126753,2015-08-16,SP-20860,Corporate,Furniture,Furnishings,"254.352,00",3,"0,00"
US-2015-126753,2015-08-16,SP-20860,Corporate,Office Supplies,Binders,"3.762,00",3,"-27.588,00"
US-2015-126753,2015-08-16,SP-20860,Corporate,Office Supplies,Paper,"10.272,00",3,3.21
CA-2014-166051,2014-05-31,JK-15625,Consumer,Technology,Phones,659.97,3,"197.991,00"
CA-2014-166051,2014-05-31,JK-15625,Consumer,Technology,Phones,113.73,3,"329.817,00"
CA-2015-113040,2015-08-27,CC-12100,Home Office,Office Supplies,Binders,"5.104,00",1,"1.712.259,00"
CA-2014-103800,2014-01-03,DP-13000,Consumer,Office Supplies,Paper,"16.448,00",2,"1.319.378,00"
CA-2014-113383,2014-09-10,SF-20065,Consumer,Office Supplies,Appliances,81.92,4,"221.184,00"
CA-2014-113383,2014-09-10,SF-20065,Consumer,Furniture,Furnishings,254.9,5,76.47
CA-2017-152499,2017-01-22,EH-13765,Corporate,Office Supplies,Fasteners,"44.180,00",5,"4.914,00"
CA-2017-152499,2017-01-22,EH-13765,Corporate,Office Supplies,Art,"7.872,00",3,"8.856,00"
CA-2016-151498,2016-04-21,DN-13690,Consumer,Office Supplies,Binders,8.32,5,"2.808,00"
CA-2016-137939,2016-07-20,PJ-19015,Consumer,Technology,Phones,89.95,5,"43.176,00"
US-2016-117793,2016-08-23,MA-17560,Home Office,Office Supplies,Labels,"43.886,00",4,"11.592,00"
US-2016-117793,2016-08-23,MA-17560,Home Office,Office Supplies,Labels,37.59,3,"176.673,00"
US-2016-117793,2016-08-23,MA-17560,Home Office,Office Supplies,Storage,14.97,1,"5.936,00"
US-2016-117793,2016-08-23,MA-17560,Home Office,Technology,Accessories,1.98,2,"891,00"
CA-2016-133872,2016-06-14,VM-21835,Consumer,Office Supplies,Binders,"39.936,00",4,"-26.624,00"
CA-2016-133872,2016-06-14,VM-21835,Consumer,Technology,Accessories,"18.464,00",2,"2.308,00"
US-2015-165743,2015-11-20,MM-18055,Consumer,Office Supplies,Binders,"4.896,00",3,"-34.272,00"
US-2015-165743,2015-11-20,MM-18055,Consumer,Furniture,Bookcases,"145.764,00",6,"-2.477.988,00"
US-2015-165743,2015-11-20,MM-18055,Consumer,Office Supplies,Binders,"9.612,00",6,"-73.692,00"
US-2017-105998,2017-11-03,CR-12580,Home Office,Technology,Accessories,199.75,5,87.89
US-2017-105998,2017-11-03,CR-12580,Home Office,Furniture,Tables,"1.673.184,00",12,"209.148,00"
US-2014-148194,2014-05-04,BS-11365,Corporate,Furniture,Furnishings,12.18,7,"2.584.518,00"
US-2014-148194,2014-05-04,BS-11365,Corporate,Office Supplies,Appliances,57.68,4,"190.344,00"
US-2015-151407,2015-11-08,RD-19585,Consumer,Technology,Phones,263.96,4,"765.484,00"
CA-2015-110870,2015-12-12,KD-16270,Consumer,Technology,Accessories,299.94,6,"1.289.742,00"
CA-2015-110870,2015-12-12,KD-16270,Consumer,Office Supplies,Supplies,25.76,7,"5.152,00"
CA-2014-143210,2014-12-01,AA-10645,Consumer,Technology,Phones,271.9,2,"78.851,00"
CA-2014-143210,2014-12-01,AA-10645,Consumer,Furniture,Furnishings,45.84,3,"155.856,00"
CA-2014-143210,2014-12-01,AA-10645,Consumer,Furniture,Furnishings,9.82,2,"184.874,00"
CA-2016-139808,2016-10-07,MC-18100,Consumer,Office Supplies,Fasteners,93.36,12,"9.336,00"
CA-2015-110863,2015-11-17,AA-10645,Consumer,Office Supplies,Storage,541.24,4,"812.422,00"
CA-2015-110863,2015-11-17,AA-10645,Consumer,Office Supplies,Paper,106.32,3,"499.704,00"
CA-2015-110863,2015-11-17,AA-10645,Consumer,Furniture,Chairs,"-210.500,00",5,"383.931,00"
CA-2014-127859,2014-03-17,QJ-19255,Corporate,Office Supplies,Paper,"126.624,00",6,"411.528,00"
US-2015-136427,2015-06-20,JM-16195,Consumer,Technology,Phones,"125.944,00",7,"15.743,00"
CA-2017-120168,2017-05-25,TB-21625,Consumer,Office Supplies,Binders,663.92,5,"207.475,00"
CA-2017-120168,2017-05-25,TB-21625,Consumer,Technology,Accessories,"120,00",8,"43.874,00"
CA-2017-120168,2017-05-25,TB-21625,Consumer,Office Supplies,Fasteners,3.29,1,"1.061.032,00"
CA-2017-120168,2017-05-25,TB-21625,Consumer,Furniture,Furnishings,18.84,3,"-588.617,00"
US-2014-131870,2014-09-09,NF-18595,Home Office,Furniture,Furnishings,"60.672,00",6,"2.567.261,00"
US-2014-131870,2014-09-09,NF-18595,Home Office,Office Supplies,Art,"30.816,00",9,"1.849.621,00"
CA-2017-114804,2017-10-17,BF-11020,Corporate,Technology,Phones,"52.792,00",1,"1.568.079,00"
CA-2017-167227,2017-11-02,NP-18670,Consumer,Office Supplies,Appliances,83.9,10,"20.975,00"
CA-2017-167227,2017-11-02,NP-18670,Consumer,Office Supplies,Paper,11.76,2,"2.090.771,00"
CA-2014-129189,2014-07-21,HM-14860,Corporate,Office Supplies,Appliances,"4.992,00",3,"-129.792,00"
CA-2014-129189,2014-07-21,HM-14860,Corporate,Office Supplies,Envelopes,87.92,5,"29.673,00"
CA-2014-129189,2014-07-21,HM-14860,Corporate,Furniture,Chairs,657.93,5,-93.99
CA-2014-129189,2014-07-21,HM-14860,Corporate,Office Supplies,Binders,"1.044,00",1,"-1.827,00"
CA-2015-132465,2015-09-11,DM-13525,Corporate,Furniture,Furnishings,210.68,2,"505.632,00"
CA-2015-132465,2015-09-11,DM-13525,Corporate,Office Supplies,Storage,78.8,1,"1.576,00"
CA-2015-132465,2015-09-11,DM-13525,Corporate,Technology,Accessories,19.99,1,"2.215.714,00"
CA-2015-132465,2015-09-11,DM-13525,Corporate,Office Supplies,Storage,772.68,4,"1.081.752,00"
CA-2016-166373,2016-10-21,JF-15565,Consumer,Technology,Accessories,106.08,6,"-9.282,00"
CA-2016-158806,2016-01-07,NM-18520,Consumer,Furniture,Furnishings,"23.076,00",3,"-109.611,00"
CA-2016-158806,2016-01-07,NM-18520,Consumer,Office Supplies,Paper,25.92,5,"9.072,00"
CA-2015-119690,2015-06-25,MV-17485,Consumer,Office Supplies,Paper,"47.952,00",3,"161.838,00"
CA-2015-119690,2015-06-25,MV-17485,Consumer,Office Supplies,Binders,"984,00",2,"-1.476,00"
CA-2015-119690,2015-06-25,MV-17485,Consumer,Furniture,Furnishings,"75.384,00",9,"-207.306,00"
CA-2015-119690,2015-06-25,MV-17485,Consumer,Office Supplies,Labels,"4.608,00",2,"1.754.626,00"
CA-2015-153738,2015-09-20,AG-10270,Consumer,Office Supplies,Binders,37.68,6,"16.956,00"
CA-2017-169012,2017-07-10,BF-11275,Corporate,Office Supplies,Appliances,41.91,3,"2.581.079,00"
CA-2017-109393,2017-06-30,JC-15775,Consumer,Furniture,Bookcases,"435.999,00",3,"-221.214,00"
CA-2017-121489,2017-08-21,CM-11815,Corporate,Furniture,Chairs,"388.704,00",6,"388.704,00"
CA-2017-121489,2017-08-21,CM-11815,Corporate,Office Supplies,Storage,572.58,6,"343.548,00"
CA-2017-121489,2017-08-21,CM-11815,Corporate,Technology,Accessories,33.18,2,"11.613,00"
US-2017-133081,2017-03-11,PV-18985,Home Office,Technology,Accessories,63.88,4,"249.132,00"
US-2017-133081,2017-03-11,PV-18985,Home Office,Furniture,Furnishings,26.72,1,"2.070.501,00"
CA-2017-165008,2017-09-15,DO-13645,Consumer,Office Supplies,Binders,"295.056,00",9,"1.069.578,00"
CA-2016-145611,2016-09-20,HA-14905,Consumer,Office Supplies,Appliances,393.25,5,"1.297.725,00"
CA-2016-113600,2016-12-15,SH-20395,Consumer,Office Supplies,Binders,"2.214,00",3,"-1.476,00"
CA-2017-130834,2017-11-03,JM-16195,Consumer,Office Supplies,Paper,"16.272,00",3,"359.522,00"
CA-2016-168543,2016-07-03,DK-13225,Corporate,Office Supplies,Appliances,706.86,7,"1.979.208,00"
CA-2014-144974,2014-09-26,CM-12715,Corporate,Office Supplies,Binders,5.97,5,"-4.577,00"
CA-2014-144974,2014-09-26,CM-12715,Corporate,Furniture,Furnishings,"21.184,00",1,"2.105.351,00"
CA-2014-144974,2014-09-26,CM-12715,Corporate,Office Supplies,Appliances,"41.376,00",6,"-316.969,00"
CA-2014-109904,2014-07-14,BF-10975,Corporate,Office Supplies,Art,17.94,3,"4.485,00"
CA-2017-152205,2017-09-28,SF-20965,Corporate,Office Supplies,Binders,"2.655,00",1,"-18.585,00"
CA-2015-121188,2015-08-28,CB-12025,Consumer,Office Supplies,Storage,892.35,5,"267.705,00"
CA-2015-121188,2015-08-28,CB-12025,Consumer,Furniture,Bookcases,"307.666,00",2,"289.568,00"
CA-2015-121188,2015-08-28,CB-12025,Consumer,Office Supplies,Storage,728.82,9,"291.528,00"
CA-2015-121188,2015-08-28,CB-12025,Consumer,Office Supplies,Binders,41.36,5,"13.959,00"
CA-2015-121188,2015-08-28,CB-12025,Consumer,Technology,Phones,"43.176,00",3,"151.116,00"
CA-2015-121188,2015-08-28,CB-12025,Consumer,Furniture,Furnishings,4.16,2,"2.035.133,00"
CA-2015-156013,2015-09-20,TC-20980,Corporate,Office Supplies,Paper,61.4,5,"28.858,00"
CA-2015-156013,2015-09-20,TC-20980,Corporate,Office Supplies,Binders,"24.448,00",2,"2.456.105,00"
CA-2016-132997,2016-11-07,LW-17215,Consumer,Technology,Phones,263.96,4,"712.692,00"
CA-2016-132997,2016-11-07,LW-17215,Consumer,Technology,Phones,359.97,3,"1.007.916,00"
CA-2016-132997,2016-11-07,LW-17215,Consumer,Office Supplies,Paper,12.96,2,"112.648,00"
CA-2016-132997,2016-11-07,LW-17215,Consumer,Office Supplies,Storage,116.82,3,"5.841,00"
CA-2016-132997,2016-11-07,LW-17215,Consumer,Office Supplies,Binders,"276.784,00",2,"899.548,00"
US-2015-160563,2015-10-20,NS-18640,Corporate,Technology,Accessories,239.97,3,"863.892,00"
US-2015-160563,2015-10-20,NS-18640,Corporate,Furniture,Furnishings,"43.877,00",6,"-373.854,00"
CA-2017-151750,2017-01-01,JM-15250,Consumer,Office Supplies,Storage,454.56,5,"-107.958,00"
CA-2017-151750,2017-01-01,JM-15250,Consumer,Furniture,Furnishings,141.42,5,"-1.873.815,00"
CA-2017-151750,2017-01-01,JM-15250,Consumer,Furniture,Chairs,"310.744,00",4,"-266.352,00"
CA-2017-151750,2017-01-01,JM-15250,Consumer,Office Supplies,Art,"12.736,00",4,"141.747,00"
CA-2017-151750,2017-01-01,JM-15250,Consumer,Office Supplies,Binders,6.47,5,"-9.705,00"
CA-2017-151750,2017-01-01,JM-15250,Consumer,Office Supplies,Binders,"13.748,00",14,"-226.842,00"
CA-2017-151750,2017-01-01,JM-15250,Consumer,Office Supplies,Appliances,"15.224,00",2,"-388.212,00"
CA-2015-106187,2015-06-23,RF-19345,Corporate,Furniture,Furnishings,27.42,3,"485.288,00"
CA-2015-106187,2015-06-23,RF-19345,Corporate,Office Supplies,Binders,165.98,1,"74.691,00"
CA-2015-106187,2015-06-23,RF-19345,Corporate,Technology,Accessories,"75,00",3,"18,00"
US-2016-164945,2016-11-22,CA-12055,Home Office,Office Supplies,Binders,"134.272,00",8,"469.952,00"
CA-2015-150714,2015-10-26,KH-16690,Corporate,Office Supplies,Labels,"146.544,00",6,"476.268,00"
CA-2015-150714,2015-10-26,KH-16690,Corporate,Office Supplies,Paper,"131.904,00",3,"478.152,00"
CA-2015-150714,2015-10-26,KH-16690,Corporate,Office Supplies,Appliances,203.88,5,"20.388,00"
CA-2015-150714,2015-10-26,KH-16690,Corporate,Office Supplies,Binders,"14.301,00",7,"-104.874,00"
CA-2015-150714,2015-10-26,KH-16690,Corporate,Office Supplies,Storage,718.64,10,"-161.694,00"
CA-2016-105753,2016-10-20,LC-16960,Home Office,Furniture,Furnishings,61.1,5,18.33
CA-2017-120894,2017-04-28,JL-15130,Consumer,Office Supplies,Appliances,"44.071,00",3,"5.265,00"
CA-2016-106621,2016-09-29,DM-12955,Corporate,Office Supplies,Art,"10.496,00",4,"-33.601,00"
CA-2015-107020,2015-07-10,MV-18190,Consumer,Office Supplies,Binders,39.92,2,"12.974,00"
US-2015-117492,2015-08-07,NS-18640,Corporate,Office Supplies,Appliances,77.58,9,"201.708,00"
CA-2014-101392,2014-12-07,AS-10630,Home Office,Office Supplies,Storage,269.36,7,"700.336,00"
CA-2015-127502,2015-12-10,MT-17815,Consumer,Office Supplies,Labels,5.76,2,"2.309.826,00"
CA-2017-143658,2017-11-08,SR-20425,Home Office,Office Supplies,Art,109.9,5,32.97
CA-2017-133046,2017-07-27,DK-13375,Consumer,Furniture,Furnishings,23.88,3,"1.158.825,00"
CA-2017-133046,2017-07-27,DK-13375,Consumer,Office Supplies,Paper,"43.887,00",4,"12.052,00"
CA-2017-133046,2017-07-27,DK-13375,Consumer,Office Supplies,Paper,12.96,2,"112.648,00"
CA-2017-133046,2017-07-27,DK-13375,Consumer,Technology,Accessories,234.95,5,"32.893,00"
CA-2017-122798,2017-12-28,SV-20935,Consumer,Office Supplies,Storage,118.25,5,"342.925,00"
CA-2017-122798,2017-12-28,SV-20935,Consumer,Office Supplies,Paper,4.28,1,"1.926,00"
CA-2016-169663,2016-03-10,RH-19510,Home Office,Technology,Accessories,26.85,3,"-323.118,00"
CA-2016-169663,2016-03-10,RH-19510,Home Office,Technology,Machines,"532.312,00",3,377.73
CA-2015-149846,2015-05-22,SB-20185,Consumer,Office Supplies,Labels,8.26,2,"2.226.580,00"
CA-2015-149846,2015-05-22,SB-20185,Consumer,Technology,Machines,2973.32,7,"3.344.985,00"
CA-2015-149846,2015-05-22,SB-20185,Consumer,Office Supplies,Storage,104.79,7,"293.412,00"
CA-2015-149846,2015-05-22,SB-20185,Consumer,Technology,Phones,"775.728,00",6,"581.796,00"
CA-2017-159149,2017-02-17,CR-12820,Home Office,Furniture,Bookcases,"890.664,00",1,"-170.274,00"
CA-2017-159149,2017-02-17,CR-12820,Home Office,Office Supplies,Art,175.44,6,"52.632,00"
CA-2017-159149,2017-02-17,CR-12820,Home Office,Technology,Phones,"438.336,00",4,"-876.672,00"
US-2017-167570,2017-12-08,EG-13900,Consumer,Furniture,Chairs,"215.544,00",4,"-585.048,00"
CA-2017-160122,2017-11-18,RD-19930,Consumer,Office Supplies,Envelopes,"55.584,00",6,"20.844,00"
CA-2017-160122,2017-11-18,RD-19930,Consumer,Furniture,Chairs,"127.386,00",2,"-254.772,00"
CA-2016-130393,2016-12-01,JM-15865,Consumer,Furniture,Chairs,248.43,5,"-17.745,00"
CA-2016-130393,2016-12-01,JM-15865,Consumer,Office Supplies,Appliances,"11.648,00",4,"-308.672,00"
CA-2016-130393,2016-12-01,JM-15865,Consumer,Furniture,Chairs,"85.246,00",2,"-12.178,00"
CA-2017-144820,2017-10-03,LW-16825,Corporate,Office Supplies,Art,20.64,5,"2.322,00"
CA-2017-101014,2017-08-29,RW-19540,Corporate,Furniture,Furnishings,148.02,3,"414.456,00"
CA-2017-105543,2017-11-24,BG-11695,Corporate,Office Supplies,Storage,33.29,1,"2.920.663,00"
US-2017-113201,2017-06-30,TT-21220,Consumer,Office Supplies,Paper,204.95,5,"1.004.255,00"
US-2017-106551,2017-07-22,EB-13930,Consumer,Furniture,Chairs,"526.344,00",4,"-75.192,00"
CA-2016-116722,2016-11-11,LP-17080,Consumer,Furniture,Furnishings,41.96,2,"2.628.561,00"
CA-2016-116722,2016-11-11,LP-17080,Consumer,Furniture,Chairs,"451.152,00",3,"0,00"
CA-2016-116722,2016-11-11,LP-17080,Consumer,Office Supplies,Binders,"31.504,00",11,"-597.230,00"
CA-2014-138128,2014-12-09,FP-14320,Consumer,Office Supplies,Envelopes,"30.672,00",3,"9.585,00"
CA-2014-138128,2014-12-09,FP-14320,Consumer,Technology,Copiers,"1.079.976,00",4,"1.259.972,00"
US-2017-150070,2017-09-07,JA-15970,Consumer,Furniture,Chairs,"161.568,00",2,"-282.744,00"
CA-2015-137064,2015-02-06,TS-21655,Consumer,Office Supplies,Binders,"2.934,00",3,"-49.878,00"
CA-2015-137064,2015-02-06,TS-21655,Consumer,Technology,Accessories,"18.528,00",2,"768.563,00"
CA-2015-137064,2015-02-06,TS-21655,Consumer,Office Supplies,Storage,"670.752,00",3,"-125.766,00"
CA-2017-157350,2017-08-26,DP-13000,Consumer,Furniture,Furnishings,64.96,5,"-43.848,00"
CA-2014-127866,2014-07-20,JD-15895,Corporate,Technology,Accessories,41.94,2,"150.984,00"
CA-2014-127866,2014-07-20,JD-15895,Corporate,Office Supplies,Paper,11.96,2,"2.448.708,00"
CA-2014-127866,2014-07-20,JD-15895,Corporate,Office Supplies,Art,"44.178,00",4,"2.245.573,00"
CA-2014-127866,2014-07-20,JD-15895,Corporate,Office Supplies,Storage,535.41,3,"160.623,00"
CA-2015-131352,2015-10-08,GH-14485,Corporate,Furniture,Furnishings,72.78,3,"-709.605,00"
CA-2015-121776,2015-02-16,RD-19585,Consumer,Office Supplies,Paper,36.84,3,"173.148,00"
CA-2015-121776,2015-02-16,RD-19585,Consumer,Office Supplies,Labels,87.71,7,"412.237,00"
CA-2016-118073,2016-08-12,CS-12490,Corporate,Furniture,Tables,"5.622.925,00",7,"-2.555.875,00"
CA-2014-103219,2014-11-09,BF-11215,Home Office,Furniture,Furnishings,56.52,9,"214.776,00"
CA-2016-102561,2016-07-18,NK-18490,Home Office,Office Supplies,Art,"11.264,00",8,"281.969,00"
CA-2016-102561,2016-07-18,NK-18490,Home Office,Office Supplies,Storage,284.08,10,"24.857,00"
CA-2016-102561,2016-07-18,NK-18490,Home Office,Office Supplies,Paper,"18.496,00",4,"1.880.422,00"
CA-2016-100993,2016-02-05,AZ-10750,Consumer,Office Supplies,Labels,14.73,3,"101.356,00"
CA-2016-100993,2016-02-05,AZ-10750,Consumer,Office Supplies,Storage,186.54,3,"503.658,00"
CA-2016-100993,2016-02-05,AZ-10750,Consumer,Furniture,Tables,"557.728,00",4,"2.854.889,00"
CA-2016-100993,2016-02-05,AZ-10750,Consumer,Technology,Phones,"159.968,00",4,"-319.936,00"
US-2014-112949,2014-06-20,Co-12640,Consumer,Office Supplies,Appliances,471.9,6,"155.727,00"
US-2014-112949,2014-06-20,Co-12640,Consumer,Office Supplies,Art,3.52,2,"1.824.754,00"
US-2017-146822,2017-06-09,AG-10675,Consumer,Office Supplies,Paper,49.12,4,"230.864,00"
US-2016-131058,2016-12-27,EM-14140,Home Office,Office Supplies,Labels,20.16,7,"2.514.575,00"
CA-2014-167997,2014-01-26,CA-11965,Corporate,Office Supplies,Binders,10.68,2,"-622.250,00"
CA-2014-167997,2014-01-26,CA-11965,Corporate,Furniture,Bookcases,141.96,2,"397.488,00"
CA-2017-140151,2017-03-23,RB-19360,Consumer,Office Supplies,Storage,32.48,2,"4.872,00"
CA-2017-140151,2017-03-23,RB-19360,Consumer,Office Supplies,Paper,"43.941,00",3,"1.567.867,00"
US-2017-143770,2017-03-20,RD-19720,Consumer,Technology,Accessories,"238,00",2,38.08
US-2017-143770,2017-03-20,RD-19720,Consumer,Office Supplies,Paper,61.96,2,"27.882,00"
CA-2016-131296,2016-10-04,MS-17830,Consumer,Furniture,Tables,"239.372,00",2,"-239.372,00"
CA-2016-103464,2016-11-18,PG-18820,Consumer,Technology,Accessories,"595,00",5,95.2
CA-2017-136238,2017-12-26,KB-16240,Corporate,Office Supplies,Paper,"16.032,00",3,"1.538.524,00"
CA-2016-120803,2016-03-09,RB-19465,Home Office,Technology,Accessories,199.75,5,87.89
CA-2016-134138,2016-02-16,JD-15790,Consumer,Furniture,Chairs,227.96,2,"364.736,00"
CA-2015-120915,2015-09-28,JJ-15445,Consumer,Office Supplies,Appliances,293.52,6,"763.152,00"
CA-2015-120915,2015-09-28,JJ-15445,Consumer,Technology,Phones,307.98,2,"893.142,00"
CA-2015-168207,2015-11-02,LT-17110,Consumer,Furniture,Furnishings,96.96,6,"33.936,00"
CA-2015-168207,2015-11-02,LT-17110,Consumer,Office Supplies,Binders,"117.488,00",7,"411.208,00"
CA-2015-168207,2015-11-02,LT-17110,Consumer,Office Supplies,Binders,"11.952,00",3,"-24.744,00"
CA-2015-168207,2015-11-02,LT-17110,Consumer,Furniture,Bookcases,"512.499,00",3,"-30.147,00"
CA-2016-144148,2016-07-31,AH-10690,Corporate,Furniture,Tables,"863.128,00",7,"-323.673,00"
CA-2017-107174,2017-11-06,AB-10060,Home Office,Furniture,Tables,2036.86,7,"3.666.348,00"
CA-2017-107174,2017-11-06,AB-10060,Home Office,Furniture,Chairs,"449.568,00",2,"-730.548,00"
CA-2017-107174,2017-11-06,AB-10060,Home Office,Technology,Accessories,108.96,3,"32.688,00"
